
      147025            0 
      147985            0 
      148808            0 
      149746            0 
      150409            0 
      156996            2 
      159795            0 
      162898            0 
      166237            0 
      169532            0 
      171166            0 
        2339            1 
        5464            0 
        8548            0 
       10507            0 
       12161            0 
       14199            0 
       15251            0 
       16190            0 
       16971            0 
       18912            0 
       20765            0 
       22550            0 
       24393            0 
       25683            0 
       26370            0 
       27683            0 
       29030            0 
       30398            0 
       31540            0 
       32528            0 
       33786            0 
       35044            0 
       36547            0 
       37601            0 
       38719            0 
       39251            0 
       40210            0 
       41108            0 
       42531            0 
       43706            0 
       45387            0 
       46521            0 
       48403            0 
       50257            0 
       52315            0 
       54051            0 
       56098            0 
       57730            0 
       59610            0 
       61625            0 
       64104            0 
       66936            0 
       69242            0 
       71503            0 
       73800            0 
       75944            0 
       78317            0 
       81023            0 
       84718            0 
       87514            0 
       91054            0 
       93913            0 
       95676            0 
       98329            0 
      100034            0 
      101079            0 
      102576            0 
      103791            0 
      106048            0 
      107638            0 
      108188            0 
      109364            0 
      110689            0 
      112059            0 
      113063            0 
      114054            0 
      115548            0 
      117208            0 
      118848            0 
      120272            0 
      121824            0 
      122253            0 
      122253            0 
      122619            0 
      124192            0 
      125493            0 
      127597            0 
      128574            0 
      129884            0 
      130972            0 
      131990            0 
      132387            0 
      133488            0 
      134201            0 
      134282            0 
      134326            0 
      134872            0 
      135956            0 
      136936            0 
      137834            0 
      138649            0 
      139358            0 
      140617            0 
      141708            0 
      142487            0 
      143380            0 
      143896            0 
      143896            0 
      143896            0 
      144182            0 
      144182            0 
      144488            0 
      145289            0 
      146290            0 
      147588            0 
      148525            0 
      149384            0 
      150269            0 
      150977            0 
      151077            0 
      151329            0 
      151498            0 
      152397            0 
      153206            0 
      154066            0 
      154743            0 
      155734            0 
      156591            0 
      157519            0 
      158193            0 
      153835            2 
      155922            0 
      158783            0 
      161154            0 
      164639            0 
      167284            0 
      170131            0 
      173436            0 
      176282            0 
      178120            0 
      179894            0 
      181359            0 
      182479            0 
      183873            0 
      185021            0 
         171            1 
        1694            0 
        2910            0 
        4208            0 
        5135            0 
        6006            0 
        7176            0 
        8557            0 
        9888            0 
       11085            0 
       12284            0 
       13573            0 
       14843            0 
       16160            0 
       17092            0 
       17998            0 
       18732            0 
       19408            0 
       20009            0 
       21241            0 
       22679            0 
       24085            0 
       25401            0 
       27024            0 
       29079            0 
       31224            0 
       33120            0 
       34945            0 
       36564            0 
       38303            0 
       40296            0 
       42852            0 
       45562            0 
       48329            0 
       50463            0 
       52831            0 
       55202            0 
       57103            0 
       59597            0 
       62357            0 
       64058            0 
       64439            0 
       64859            0 
       66684            0 
       68548            0 
       70523            0 
       71906            0 
       73161            0 
       74821            0 
       76612            0 
       78024            0 
       78645            0 
       80683            0 
       81928            0 
       83097            0 
       84077            0 
       85386            0 
       87110            0 
       88680            0 
       90383            0 
       91794            0 
       93450            0 
       93769            0 
       93769            0 
       94173            0 
       95528            0 
       96544            0 
       98069            0 
       98911            0 
      100379            0 
      101397            0 
      102539            0 
      102845            0 
      103921            0 
      104925            0 
      104925            0 
      104925            0 
      105504            0 
      106671            0 
      107703            0 
      108679            0 
      109489            0 
      110227            0 
      111171            0 
      112086            0 
      112945            0 
      113864            0 
      114427            0 
      114427            0 
      114427            0 
      115088            0 
      115824            0 
      116562            0 
      117250            0 
      117945            0 
      119152            0 
      120203            0 
      120976            0 
      121495            0 
      123177            0 
      123410            0 
      123412            0 
      123687            0 
      124559            0 
      125456            0 
      126467            0 
      127439            0 
      128349            0 
      129127            0 
      130005            0 
      130797            0 
      151488            2 
      153753            0 
      156859            0 
      159620            0 
      162836            0 
      166291            0 
      168468            0 
      171104            0 
      174020            0 
      176437            0 
      178082            0 
      179987            0 
      181511            0 
      182780            0 
      183618            0 
      184753            0 
          39            1 
        1105            0 
        2547            0 
        3570            0 
        4202            0 
        5054            0 
        7373            0 
        8331            0 
        9108            0 
        9645            0 
       10212            0 
       10816            0 
       11609            0 
       12279            0 
       13792            0 
       14345            0 
       15203            0 
       16162            0 
       17310            0 
       18723            0 
       20175            0 
       21239            0 
       21944            0 
       22851            0 
       24431            0 
       26414            0 
       27203            0 
       28945            0 
       30647            0 
       32742            0 
       34916            0 
       37659            0 
       40363            0 
       42670            0 
       45226            0 
       47753            0 
       50597            0 
       53170            0 
       57019            0 
       59777            0 
       62985            0 
       66579            0 
       68387            0 
       69741            0 
       71062            0 
       72236            0 
       74022            0 
       76264            0 
       78494            0 
       79670            0 
       80322            0 
       82239            0 
       83415            0 
       84782            0 
       85834            0 
       87212            0 
       88967            0 
       90398            0 
       91993            0 
       93405            0 
       94877            0 
       95244            0 
       95244            0 
       95937            0 
       97291            0 
       98245            0 
       99651            0 
      100473            0 
      101953            0 
      103109            0 
      104296            0 
      104614            0 
      105635            0 
      106173            0 
      106194            0 
      106194            0 
      106714            0 
      107959            0 
      109191            0 
      110085            0 
      110864            0 
      111531            0 
      112718            0 
      113921            0 
      114954            0 
      115598            0 
      116073            0 
      116417            0 
      117102            0 
      117765            0 
      118447            0 
      119485            0 
      120496            0 
      121136            0 
      121526            0 
      122708            0 
      123514            0 
      124541            0 
      125479            0 
      125651            0 
      125651            0 
      125876            0 
      126837            0 
      127269            0 
      128582            0 
      129807            0 
      130810            0 
      131797            0 
      132956            0 
      133725            0 
      153983            2 
      156518            0 
      160120            0 
      162591            0 
      164936            0 
      168247            0 
      170777            0 
      173562            0 
      177724            0 
      180498            0 
      182526            0 
      184317            0 
      185621            0 
      186273            0 
      187579            0 
      189123            0 
      190997            0 
      192685            0 
      194135            0 
      195323            0 
      195904            0 
      196183            0 
      197585            0 
      198778            0 
      199988            0 
      200990            0 
      202275            0 
      203453            0 
      204877            0 
      206118            0 
      207697            0 
      208483            0 
      209032            0 
      209831            0 
      211205            0 
      212464            0 
      213794            0 
      214908            0 
      216108            0 
      216916            0 
        1214            1 
        2545            0 
        4094            0 
        5246            0 
        6311            0 
        8014            0 
       10527            0 
       13505            0 
       16120            0 
       18389            0 
       20976            0 
       23138            0 
       25798            0 
       28044            0 
       30111            0 
       32392            0 
       34981            0 
       37718            0 
       39614            0 
       41336            0 
       43491            0 
       45235            0 
       47065            0 
       48995            0 
       50798            0 
       52067            0 
       52372            0 
       54271            0 
       55680            0 
       57345            0 
       58363            0 
       59342            0 
       60820            0 
       62223            0 
       63715            0 
       64664            0 
       65783            0 
       66666            0 
       66666            0 
       66967            0 
       68334            0 
       69897            0 
       71323            0 
       71760            0 
       73314            0 
       74418            0 
       75460            0 
       75756            0 
       76856            0 
       77769            0 
       77840            0 
       77840            0 
       78371            0 
       79253            0 
       80351            0 
       81346            0 
       82287            0 
       83040            0 
       84052            0 
       85061            0 
       85792            0 
       86707            0 
       87164            0 
       87164            0 
       87164            0 
       87494            0 
       88142            0 
       88931            0 
       89722            0 
       90371            0 
       92024            0 
       93070            0 
       93879            0 
       94813            0 
       95590            0 
       95866            0 
       95866            0 
       96090            0 
       97004            0 
       97713            0 
       98606            0 
       99340            0 
      100303            0 
      100668            0 
      101720            0 
      102507            0 
      180164            2 
      180795            0 
      183771            0 
        1795            1 
        4707            0 
        7790            0 
       10378            0 
       13308            0 
       16626            0 
       19457            0 
       20681            0 
       22034            0 
       23306            0 
       25025            0 
       26394            0 
       27809            0 
       29134            0 
       30251            0 
       31370            0 
       32246            0 
       33227            0 
       34365            0 
       35831            0 
       37308            0 
       38729            0 
       40003            0 
       41616            0 
       42842            0 
       44485            0 
       45620            0 
       47019            0 
       47507            0 
       48187            0 
       48849            0 
       49976            0 
       50996            0 
       52021            0 
       52930            0 
       54126            0 
       54889            0 
       55998            0 
       57121            0 
       58397            0 
       59324            0 
       59965            0 
       60855            0 
       62405            0 
       63875            0 
       65524            0 
       66900            0 
       69275            0 
       71397            0 
       73948            0 
       76235            0 
       78613            0 
       81411            0 
       81613            0 
       82105            0 
       83862            0 
       85316            0 
       86873            0 
       88039            0 
       90082            0 
       92110            0 
       94137            0 
       95091            0 
       95965            0 
       97332            0 
       98604            0 
       98878            0 
       98878            0 
       98878            0 
       98902            0 
       99571            0 
      101544            0 
      103266            0 
      104383            0 
      104995            0 
      105380            0 
      105748            0 
      106973            0 
      107856            0 
      109274            0 
      110176            0 
      110986            0 
      112096            0 
      113222            0 
      113510            0 
      114600            0 
      115060            0 
      115587            0 
      115957            0 
      116517            0 
      117701            0 
      118845            0 
      119973            0 
      120839            0 
      121697            0 
      122715            0 
      123734            0 
      124336            0 
      125215            0 
      125777            0 
      125777            0 
      125777            0 
      126096            0 
      127009            0 
      127772            0 
      127844            0 
      127844            0 
      128295            0 
      129061            0 
      130072            0 
      130939            0 
      131812            0 
      132363            0 
      132617            0 
      133093            0 
      133916            0 
      134720            0 
      135685            0 
      136396            0 
      137416            0 
      138248            0 
      139188            0 
      139783            0 
      128007            2 
      129541            0 
      131985            0 
      134325            0 
        2427            1 
        4947            0 
        7836            0 
       10277            0 
       13134            0 
       14935            0 
       16767            0 
       18579            0 
       20473            0 
       21620            0 
       23024            0 
       24554            0 
       26225            0 
       27703            0 
       29110            0 
       30393            0 
       31268            0 
       32218            0 
       33751            0 
       35337            0 
       36811            0 
       38141            0 
       39724            0 
       41286            0 
       42945            0 
       44275            0 
       45515            0 
       46845            0 
       47307            0 
       47970            0 
       49240            0 
       50564            0 
       51925            0 
       52702            0 
       53644            0 
       54733            0 
       55863            0 
       57004            0 
       58245            0 
       58929            0 
       59362            0 
       60368            0 
       61761            0 
       63339            0 
       64733            0 
       66076            0 
       67537            0 
       68525            0 
       69640            0 
       70795            0 
       72203            0 
       73222            0 
       73455            0 
       73763            0 
       74930            0 
       76174            0 
       77454            0 
       78716            0 
       79990            0 
       81504            0 
       84408            0 
       87068            0 
       88324            0 
       90042            0 
       90989            0 
       92917            0 
       93860            0 
       94732            0 
       95929            0 
       97449            0 
       99301            0 
      100646            0 
      102118            0 
      102550            0 
      102912            0 
      103215            0 
      104725            0 
      106000            0 
      107491            0 
      108422            0 
      109657            0 
      110831            0 
      111881            0 
      112174            0 
      113355            0 
      114031            0 
      114124            0 
      114171            0 
      114664            0 
      115533            0 
      116444            0 
      117537            0 
      118470            0 
      119145            0 
      120117            0 
      120990            0 
      121555            0 
      122551            0 
      123065            0 
      123065            0 
      123065            0 
      123588            0 
      124277            0 
      125124            0 
      125933            0 
      126717            0 
      127989            0 
      128869            0 
      129795            0 
      130875            0 
      131820            0 
      132127            0 
      132127            0 
      132373            0 
      133261            0 
      134020            0 
      134994            0 
      135822            0 
      136692            0 
      137356            0 
      138215            0 
      139014            0 
      158824            2 
      161389            0 
      165199            0 
      168188            0 
      171465            0 
      174397            0 
      174850            0 
      178359            0 
      181466            0 
      183503            0 
      185949            0 
      187332            0 
      188194            0 
      188975            0 
      189973            0 
      191040            0 
      192379            0 
      193540            0 
      194520            0 
      195348            0 
      195981            0 
      197249            0 
      198513            0 
      199735            0 
      200985            0 
      202057            0 
      203280            0 
      204188            0 
      205468            0 
      206579            0 
      207559            0 
      208699            0 
      209389            0 
      209618            0 
      210771            0 
      212219            0 
      213815            0 
      215462            0 
      216926            0 
      218325            0 
      219944            0 
      221145            0 
      222594            0 
      223546            0 
      224496            0 
      225504            0 
      227183            0 
      228871            0 
      231087            0 
      233326            0 
      234944            0 
      236546            0 
      238211            0 
      239240            0 
      240477            0 
      241512            0 
      241544            0 
      242571            0 
      243726            0 
      244952            0 
      245941            0 
      247063            0 
      248545            0 
      249601            0 
      252634            0 
      255233            0 
      256413            0 
         933            1 
        2154            0 
        4110            0 
        5530            0 
        7000            0 
        8332            0 
        9842            0 
       11653            0 
       12994            0 
       14149            0 
       15407            0 
       15407            0 
       15630            0 
       16997            0 
       18360            0 
       19652            0 
       20495            0 
       21577            0 
       22034            0 
       23144            0 
       23430            0 
       24363            0 
       24859            0 
       24859            0 
       24918            0 
       25476            0 
       26100            0 
       26699            0 
       27583            0 
       28411            0 
       29273            0 
       30401            0 
       31588            0 
       32328            0 
       33251            0 
       33774            0 
       33774            0 
       33774            0 
       34024            0 
       34553            0 
       35378            0 
       36164            0 
       36949            0 
       37900            0 
       38923            0 
       39705            0 
       40704            0 
       41817            0 
       41980            0 
       41986            0 
       42249            0 
       43073            0 
       43827            0 
       44698            0 
       45802            0 
       46792            0 
       47658            0 
       48537            0 
       48911            0 
      156896            2 
      158882            0 
      159274            0 
         617            1 
        4244            0 
        7426            0 
       10671            0 
       14073            0 
       17652            0 
       19347            0 
       21232            0 
       22951            0 
       24172            0 
       25460            0 
       26417            0 
       27825            0 
       29595            0 
       31154            0 
       32422            0 
       33349            0 
       34168            0 
       35057            0 
       36445            0 
       37732            0 
       39267            0 
       40707            0 
       42229            0 
       43669            0 
       45357            0 
       46441            0 
       47724            0 
       48547            0 
       48641            0 
       48719            0 
       49982            0 
       51100            0 
       52198            0 
       53522            0 
       54649            0 
       55783            0 
       57217            0 
       58527            0 
       59832            0 
       60685            0 
       61423            0 
       62399            0 
       63845            0 
       65358            0 
       66872            0 
       68334            0 
       70202            0 
       71755            0 
       73358            0 
       74098            0 
       75489            0 
       76670            0 
       76997            0 
       77714            0 
       78968            0 
       80480            0 
       81691            0 
       82611            0 
       83787            0 
       84869            0 
       87015            0 
       89356            0 
       89379            0 
       91692            0 
       92971            0 
       94554            0 
       95367            0 
       96461            0 
       98004            0 
       99746            0 
      101396            0 
      102847            0 
      104268            0 
      105524            0 
      105524            0 
      105808            0 
      107364            0 
      108609            0 
      109848            0 
      111073            0 
      112594            0 
      113888            0 
      115162            0 
      115503            0 
      116694            0 
      117389            0 
      117389            0 
      117458            0 
      118559            0 
      119527            0 
      120474            0 
      121592            0 
      122569            0 
      123439            0 
      124606            0 
      125636            0 
      126199            0 
      127207            0 
      127653            0 
      127653            0 
      127653            0 
      127710            0 
      128193            0 
      128957            0 
      129697            0 
      130808            0 
      131985            0 
      133066            0 
      134136            0 
      135190            0 
      136263            0 
      136523            0 
      136523            0 
      136825            0 
      137740            0 
      138717            0 
      139760            0 
      140588            0 
      141586            0 
      142303            0 
      143592            0 
      144621            0 
      163856            2 
      166841            0 
      169661            0 
      171979            0 
      174212            0 
      177734            0 
      179976            0 
      182030            0 
        1397            1 
        2501            0 
        3940            0 
        5253            0 
        6675            0 
        7477            0 
        8502            0 
        9919            0 
       11434            0 
       12651            0 
       13975            0 
       14897            0 
       16029            0 
       17323            0 
       18710            0 
       20059            0 
       21452            0 
       22721            0 
       23916            0 
       25307            0 
       26999            0 
       28438            0 
       29736            0 
       30923            0 
       31253            0 
       31867            0 
       33314            0 
       34605            0 
       35883            0 
       37182            0 
       38424            0 
       39791            0 
       41276            0 
       42595            0 
       44054            0 
       44572            0 
       44739            0 
       45326            0 
       46779            0 
       48236            0 
       49669            0 
       51196            0 
       52723            0 
       54296            0 
       56042            0 
       57433            0 
       59046            0 
       60366            0 
       60795            0 
       61127            0 
       62250            0 
       63385            0 
       64592            0 
       65656            0 
       66727            0 
       67863            0 
       70130            0 
       72982            0 
       74329            0 
       76117            0 
       78896            0 
       80787            0 
       81625            0 
       83296            0 
       84805            0 
       86397            0 
       87973            0 
       88934            0 
       90253            0 
       90854            0 
       90854            0 
       91234            0 
       92386            0 
       93646            0 
       94948            0 
       96071            0 
       97353            0 
       98527            0 
       99781            0 
      100130            0 
      101787            0 
      102754            0 
      103105            0 
      103390            0 
      103890            0 
      105003            0 
      106233            0 
      107313            0 
      108287            0 
      109049            0 
      109807            0 
      110789            0 
      111620            0 
      112477            0 
      113012            0 
      113012            0 
      113012            0 
      113296            0 
      113836            0 
      114659            0 
      115605            0 
      116268            0 
      117254            0 
      118351            0 
      119250            0 
      120338            0 
      121376            0 
      121569            0 
      121661            0 
      122050            0 
      122798            0 
      123449            0 
      124380            0 
      125099            0 
      126074            0 
      127195            0 
      128161            0 
      128864            0 
      159784            2 
      162819            0 
      165550            0 
      168977            0 
      172112            0 
      175181            0 
      178616            0 
      181696            0 
      184741            0 
      186724            0 
      188536            0 
      189921            0 
      191567            0 
      192670            0 
      193416            0 
      195110            0 
      196965            0 
      197792            0 
      199316            0 
      200273            0 
      201637            0 
      202935            0 
      204233            0 
      205460            0 
      206595            0 
      207866            0 
      209153            0 
      210586            0 
      212063            0 
      213420            0 
      214848            0 
      215809            0 
      216181            0 
      217177            0 
      218720            0 
      220323            0 
      221885            0 
      223380            0 
      224835            0 
      226561            0 
      228497            0 
      230257            0 
      232079            0 
      233132            0 
      233916            0 
      234949            0 
      236590            0 
      238179            0 
      239974            0 
      241366            0 
      243100            0 
      244661            0 
      246263            0 
      247773            0 
      249448            0 
      250886            0 
      252241            0 
      253874            0 
      254963            0 
      256038            0 
      257452            0 
      258262            0 
      259265            0 
      260465            0 
        1881            1 
        4441            0 
        5872            0 
        7912            0 
       10818            0 
       13135            0 
       14867            0 
       16991            0 
       18736            0 
       20238            0 
       22064            0 
       23325            0 
       24617            0 
       25289            0 
       25515            0 
       25829            0 
       27256            0 
       28520            0 
       30211            0 
       31914            0 
       33176            0 
       34442            0 
       36008            0 
       36743            0 
       37620            0 
       38706            0 
       40161            0 
       41272            0 
       42382            0 
       43279            0 
       44080            0 
       44972            0 
       45567            0 
       46383            0 
       47635            0 
       48791            0 
       49563            0 
       50678            0 
       51211            0 
       51211            0 
       51211            0 
       51692            0 
       52444            0 
       53227            0 
       53851            0 
       54550            0 
       55240            0 
       56164            0 
       57005            0 
       58019            0 
       59071            0 
       59399            0 
       59399            0 
       59738            0 
       60644            0 
       61441            0 
       62355            0 
       63016            0 
       63891            0 
       64854            0 
       65783            0 
       66580            0 
      192444            2 
      193648            0 
      196774            0 
      199017            0 
      201842            0 
      204966            0 
      207996            0 
      210436            0 
      213230            0 
      214927            0 
      216764            0 
      218894            0 
      220725            0 
      221971            0 
      223530            0 
      225180            0 
      227110            0 
      228987            0 
      230747            0 
      231624            0 
      232065            0 
      233328            0 
      234681            0 
      236588            0 
      238231            0 
      239611            0 
      241350            0 
      243070            0 
      245117            0 
      246515            0 
      247877            0 
      249114            0 
      249539            0 
      250136            0 
      251448            0 
      252768            0 
      254127            0 
      255441            0 
      256537            0 
      257836            0 
      259135            0 
      260334            0 
      261771            0 
      262450            0 
      262625            0 
      263511            0 
      264975            0 
      266866            0 
      268932            0 
      270825            0 
      272652            0 
      274251            0 
      276063            0 
      277688            0 
      279696            0 
      280995            0 
      282487            0 
      284186            0 
      285233            0 
      286447            0 
      287519            0 
      288613            0 
      289617            0 
      290693            0 
      293184            0 
      296460            0 
      297492            0 
        2233            1 
        3877            0 
        6239            0 
        7776            0 
        9877            0 
       11497            0 
       12361            0 
       14096            0 
       15569            0 
       17104            0 
       18162            0 
       19041            0 
       19488            0 
       20552            0 
       22264            0 
       23338            0 
       24126            0 
       25313            0 
       25864            0 
       27203            0 
       27445            0 
       28539            0 
       29486            0 
       29643            0 
       29920            0 
       30706            0 
       32098            0 
       32098            0 
       33325            0 
       34776            0 
       35800            0 
       37250            0 
       39193            0 
       39789            0 
       40912            0 
       41477            0 
       42120            0 
       42949            0 
       43384            0 
       43855            0 
       44600            0 
       45277            0 
       46837            0 
       48099            0 
       48099            0 
       48305            0 
       49474            0 
       50677            0 
       50677            0 
       51584            0 
       51828            0 
       52798            0 
       53522            0 
       54388            0 
       55211            0 
       56113            0 
       56433            0 
       57203            0 
       57994            0 
      150627            2 
      153249            0 
      156770            0 
      159873            0 
      163555            0 
      167201            0 
      170210            0 
      173425            0 
      176714            0 
      179487            0 
      180916            0 
      182688            0 
      184155            0 
      185449            0 
      186888            0 
      188248            0 
      189730            0 
      190519            0 
         895            1 
        1757            0 
        2595            0 
        3656            0 
        4990            0 
        6461            0 
        7741            0 
        9207            0 
       10650            0 
       11971            0 
       13519            0 
